Date;Code INSEE region;vitesse_vent;vent_min;vent_faible;vent_moyen;vent_fort;vent_max;year;week;mois
30/10/2016;24;2.6;0.706;1.8;2.893;4.55;6.206;2016;43;10
30/10/2016;27;1.925;0.65;1.611;2.572;4.661;6.75;2016;43;10
30/10/2016;28;1.75;1.75;2.91;4.07;5.76;7.45;2016;43;10
30/10/2016;32;2.71875;1.563;2.4;3.237;4.668;6.1;2016;43;10
30/10/2016;44;1.3925;1.225;1.875;2.524;3.924;5.323;2016;43;10
30/10/2016;52;4.05;1.2;2.078;2.957;4.672;6.388;2016;43;10
30/10/2016;53;3.8875;2.294;3.299;4.304;6.094;7.883;2016;43;10
30/10/2016;75;2.945;1.615;2.259;2.903;4.5;6.097;2016;43;10
30/10/2016;76;1.768627451;1.309;2.069;2.829;3.754;4.679;2016;43;10
30/10/2016;84;2.365625;1.378;2.006;2.633;3.803;4.972;2016;43;10
30/10/2016;93;2.2125;2.213;3.25;4.288;6.732;9.175;2016;43;10
06/11/2016;11;1.2625;0.425;1.607;2.789;4.859;6.929;2016;44;11
06/11/2016;24;2.6375;1.367;2.076;2.785;3.974;5.163;2016;44;11
06/11/2016;27;3.4375;1.363;1.966;2.57;4.141;5.713;2016;44;11
06/11/2016;28;2.340625;1.634;3.008;4.383;5.696;7.009;2016;44;11
06/11/2016;32;2.3125;1.45;2.585;3.72;4.594;5.469;2016;44;11
06/11/2016;44;1.245;0.975;1.783;2.591;3.648;4.705;2016;44;11
06/11/2016;52;2.1125;0.417;1.578;2.74;3.701;4.663;2016;44;11
06/11/2016;53;2.525;2.075;3.173;4.271;5.573;6.875;2016;44;11
06/11/2016;75;2.7575;1.468;2.339;3.21;4.421;5.633;2016;44;11
06/11/2016;76;1.741071429;1.396;2.268;3.14;4.359;5.577;2016;44;11
06/11/2016;84;2.996875;1.306;2.07;2.833;4.331;5.829;2016;44;11
06/11/2016;93;3.6125;1.922;3.109;4.296;5.908;7.519;2016;44;11
13/11/2016;11;2.7;0.425;1.607;2.789;4.859;6.929;2016;45;11
13/11/2016;24;2.75;1.367;2.076;2.785;3.974;5.163;2016;45;11
13/11/2016;27;1.8;1.363;1.966;2.57;4.141;5.713;2016;45;11
13/11/2016;28;3.7;1.634;3.008;4.383;5.696;7.009;2016;45;11
13/11/2016;32;2.44375;1.45;2.585;3.72;4.594;5.469;2016;45;11
13/11/2016;44;2.308571429;0.975;1.783;2.591;3.648;4.705;2016;45;11
13/11/2016;52;2.528571429;0.417;1.578;2.74;3.701;4.663;2016;45;11
13/11/2016;53;4.375862069;2.075;3.173;4.271;5.573;6.875;2016;45;11
13/11/2016;75;3.45;1.468;2.339;3.21;4.421;5.633;2016;45;11
13/11/2016;76;4.652830189;1.396;2.268;3.14;4.359;5.577;2016;45;11
13/11/2016;84;3.170967742;1.306;2.07;2.833;4.331;5.829;2016;45;11
13/11/2016;93;5.228571429;1.922;3.109;4.296;5.908;7.519;2016;45;11
20/11/2016;11;1.925;0.425;1.607;2.789;4.859;6.929;2016;46;11
20/11/2016;24;1.78125;1.367;2.076;2.785;3.974;5.163;2016;46;11
20/11/2016;27;2.75;1.363;1.966;2.57;4.141;5.713;2016;46;11
20/11/2016;28;2.721875;1.634;3.008;4.383;5.696;7.009;2016;46;11
20/11/2016;32;2.4125;1.45;2.585;3.72;4.594;5.469;2016;46;11
20/11/2016;44;1.9375;0.975;1.783;2.591;3.648;4.705;2016;46;11
20/11/2016;52;1.1375;0.417;1.578;2.74;3.701;4.663;2016;46;11
20/11/2016;53;2.075;2.075;3.173;4.271;5.573;6.875;2016;46;11
20/11/2016;75;3.043589744;1.468;2.339;3.21;4.421;5.633;2016;46;11
20/11/2016;76;4.114545455;1.396;2.268;3.14;4.359;5.577;2016;46;11
20/11/2016;84;3.96875;1.306;2.07;2.833;4.331;5.829;2016;46;11
20/11/2016;93;3.1;1.922;3.109;4.296;5.908;7.519;2016;46;11
27/11/2016;11;3.15;0.425;1.607;2.789;4.859;6.929;2016;47;11
27/11/2016;24;2.9875;1.367;2.076;2.785;3.974;5.163;2016;47;11
27/11/2016;27;2.3625;1.363;1.966;2.57;4.141;5.713;2016;47;11
27/11/2016;28;7.009375;1.634;3.008;4.383;5.696;7.009;2016;47;11
27/11/2016;32;5.46875;1.45;2.585;3.72;4.594;5.469;2016;47;11
27/11/2016;44;2.5825;0.975;1.783;2.591;3.648;4.705;2016;47;11
27/11/2016;52;2.8625;0.417;1.578;2.74;3.701;4.663;2016;47;11
27/11/2016;53;4.6625;2.075;3.173;4.271;5.573;6.875;2016;47;11
27/11/2016;75;2.6075;1.468;2.339;3.21;4.421;5.633;2016;47;11
27/11/2016;76;4.257142857;1.396;2.268;3.14;4.359;5.577;2016;47;11
27/11/2016;84;2.35625;1.306;2.07;2.833;4.331;5.829;2016;47;11
27/11/2016;93;7.211111111;1.922;3.109;4.296;5.908;7.519;2016;47;11
04/12/2016;11;3.925;1.35;2.181;3.013;4.438;5.863;2016;48;12
04/12/2016;24;4.9375;1.531;2.257;2.984;4.167;5.35;2016;48;12
04/12/2016;27;4.2625;0.663;1.5;2.338;3.938;5.538;2016;48;12
04/12/2016;28;4.925;1.914;3.243;4.572;6.544;8.516;2016;48;12
04/12/2016;32;3.3875;1.481;2.682;3.882;5.397;6.913;2016;48;12
04/12/2016;44;3.22;1.49;2.193;2.897;4.021;5.145;2016;48;12
04/12/2016;52;5.6375;0.7;1.893;3.085;4.549;6.013;2016;48;12
04/12/2016;53;5.7875;2.203;3.545;4.888;6.766;8.644;2016;48;12
04/12/2016;75;3.48974359;1.2;2.191;3.181;4.769;6.358;2016;48;12
04/12/2016;76;2.15;1.378;2.093;2.809;4.662;6.515;2016;48;12
04/12/2016;84;1.946875;1.047;1.788;2.529;4.824;7.119;2016;48;12
04/12/2016;93;5.1875;2.003;3.176;4.348;6.363;8.378;2016;48;12
11/12/2016;11;1.55;1.35;2.181;3.013;4.438;5.863;2016;49;12
11/12/2016;24;2.41875;1.531;2.257;2.984;4.167;5.35;2016;49;12
11/12/2016;27;1.2875;0.663;1.5;2.338;3.938;5.538;2016;49;12
11/12/2016;28;4.340625;1.914;3.243;4.572;6.544;8.516;2016;49;12
11/12/2016;32;3.635714286;1.481;2.682;3.882;5.397;6.913;2016;49;12
11/12/2016;44;2.345;1.49;2.193;2.897;4.021;5.145;2016;49;12
11/12/2016;52;2.0125;0.7;1.893;3.085;4.549;6.013;2016;49;12
11/12/2016;53;4.571875;2.203;3.545;4.888;6.766;8.644;2016;49;12
11/12/2016;75;2.7925;1.2;2.191;3.181;4.769;6.358;2016;49;12
11/12/2016;76;2.807142857;1.378;2.093;2.809;4.662;6.515;2016;49;12
11/12/2016;84;1.046875;1.047;1.788;2.529;4.824;7.119;2016;49;12
11/12/2016;93;3.078125;2.003;3.176;4.348;6.363;8.378;2016;49;12
18/12/2016;11;2.3875;1.35;2.181;3.013;4.438;5.863;2016;50;12
18/12/2016;24;2.4125;1.531;2.257;2.984;4.167;5.35;2016;50;12
18/12/2016;27;1.4875;0.663;1.5;2.338;3.938;5.538;2016;50;12
18/12/2016;28;4.1;1.914;3.243;4.572;6.544;8.516;2016;50;12
18/12/2016;32;3.70625;1.481;2.682;3.882;5.397;6.913;2016;50;12
18/12/2016;44;1.75;1.49;2.193;2.897;4.021;5.145;2016;50;12
18/12/2016;52;2.5125;0.7;1.893;3.085;4.549;6.013;2016;50;12
18/12/2016;53;4.0125;2.203;3.545;4.888;6.766;8.644;2016;50;12
18/12/2016;75;1.95;1.2;2.191;3.181;4.769;6.358;2016;50;12
18/12/2016;76;2.241071429;1.378;2.093;2.809;4.662;6.515;2016;50;12
18/12/2016;84;2.96875;1.047;1.788;2.529;4.824;7.119;2016;50;12
18/12/2016;93;2.946875;2.003;3.176;4.348;6.363;8.378;2016;50;12
25/12/2016;11;3.45;1.35;2.181;3.013;4.438;5.863;2016;51;12
25/12/2016;24;2.05625;1.531;2.257;2.984;4.167;5.35;2016;51;12
25/12/2016;27;2.8875;0.663;1.5;2.338;3.938;5.538;2016;51;12
25/12/2016;28;1.984375;1.914;3.243;4.572;6.544;8.516;2016;51;12
25/12/2016;32;1.6375;1.481;2.682;3.882;5.397;6.913;2016;51;12
25/12/2016;44;2.66;1.49;2.193;2.897;4.021;5.145;2016;51;12
25/12/2016;52;3.1;0.7;1.893;3.085;4.549;6.013;2016;51;12
25/12/2016;53;3.221875;2.203;3.545;4.888;6.766;8.644;2016;51;12
25/12/2016;75;3.31;1.2;2.191;3.181;4.769;6.358;2016;51;12
25/12/2016;76;2.089285714;1.378;2.093;2.809;4.662;6.515;2016;51;12
25/12/2016;84;1.9;1.047;1.788;2.529;4.824;7.119;2016;51;12
25/12/2016;93;7.7625;2.003;3.176;4.348;6.363;8.378;2016;51;12
01/01/2017;11;0.7875;0.788;2.135;3.483;6.235;8.988;2016;52;1
01/01/2017;24;0.90625;0.906;2.099;3.292;5.793;8.294;2016;52;1
01/01/2017;27;0.825;0.825;2.006;3.186;5.449;7.713;2016;52;1
01/01/2017;28;1.0125;1.013;2.888;4.764;7.759;10.753;2016;52;1
01/01/2017;32;1.2375;1.219;2.786;4.353;8.026;11.7;2016;52;1
01/01/2017;44;1.0775;1.078;2.212;3.347;6.505;9.663;2016;52;1
01/01/2017;52;1.875;1.65;2.535;3.419;6.06;8.7;2016;52;1
01/01/2017;53;2.1875;2.188;3.737;5.286;8.166;11.047;2016;52;1
01/01/2017;75;1.671794872;1.672;2.716;3.76;6.325;8.89;2016;52;1
01/01/2017;76;1.344642857;1.345;2.467;3.59;5.958;8.325;2016;52;1
01/01/2017;84;1.46875;1.469;2.35;3.231;4.848;6.466;2016;52;1
01/01/2017;93;2.28125;2.281;3.424;4.567;7.198;9.828;2016;52;1
08/01/2017;11;5.0375;0.788;2.135;3.483;6.235;8.988;2016;53;1
08/01/2017;24;5.68125;0.906;2.099;3.292;5.793;8.294;2016;53;1
08/01/2017;27;4.15;0.825;2.006;3.186;5.449;7.713;2016;53;1
08/01/2017;28;7.24375;1.013;2.888;4.764;7.759;10.753;2016;53;1
08/01/2017;32;6.75;1.219;2.786;4.353;8.026;11.7;2016;53;1
08/01/2017;44;4.4325;1.078;2.212;3.347;6.505;9.663;2016;53;1
08/01/2017;52;5.15;1.65;2.535;3.419;6.06;8.7;2016;53;1
08/01/2017;53;8.503125;2.188;3.737;5.286;8.166;11.047;2016;53;1
08/01/2017;75;6.0525;1.672;2.716;3.76;6.325;8.89;2016;53;1
08/01/2017;76;2.891071429;1.345;2.467;3.59;5.958;8.325;2016;53;1
08/01/2017;84;3.18125;1.469;2.35;3.231;4.848;6.466;2016;53;1
08/01/2017;93;4.384375;2.281;3.424;4.567;7.198;9.828;2016;53;1
08/01/2017;11;1.0625;0.788;2.135;3.483;6.235;8.988;2017;1;1
08/01/2017;24;2.225;0.906;2.099;3.292;5.793;8.294;2017;1;1
08/01/2017;27;4.3125;0.825;2.006;3.186;5.449;7.713;2017;1;1
08/01/2017;28;2.546875;1.013;2.888;4.764;7.759;10.753;2017;1;1
08/01/2017;32;2.30625;1.219;2.786;4.353;8.026;11.7;2017;1;1
08/01/2017;44;1.7775;1.078;2.212;3.347;6.505;9.663;2017;1;1
08/01/2017;52;1.65;1.65;2.535;3.419;6.06;8.7;2017;1;1
08/01/2017;53;3.16875;2.188;3.737;5.286;8.166;11.047;2017;1;1
08/01/2017;75;3.105;1.672;2.716;3.76;6.325;8.89;2017;1;1
08/01/2017;76;2.610714286;1.345;2.467;3.59;5.958;8.325;2017;1;1
08/01/2017;84;4.434375;1.469;2.35;3.231;4.848;6.466;2017;1;1
08/01/2017;93;3.5125;2.281;3.424;4.567;7.198;9.828;2017;1;1
15/01/2017;11;2.425;0.788;2.135;3.483;6.235;8.988;2017;2;1
15/01/2017;24;2.39375;0.906;2.099;3.292;5.793;8.294;2017;2;1
15/01/2017;27;1.65;0.825;2.006;3.186;5.449;7.713;2017;2;1
15/01/2017;28;4.8875;1.013;2.888;4.764;7.759;10.753;2017;2;1
15/01/2017;32;3.61875;1.219;2.786;4.353;8.026;11.7;2017;2;1
15/01/2017;44;1.7675;1.078;2.212;3.347;6.505;9.663;2017;2;1
15/01/2017;52;2.2875;1.65;2.535;3.419;6.06;8.7;2017;2;1
15/01/2017;53;5;2.188;3.737;5.286;8.166;11.047;2017;2;1
15/01/2017;75;2.225;1.672;2.716;3.76;6.325;8.89;2017;2;1
15/01/2017;76;3.223214286;1.345;2.467;3.59;5.958;8.325;2017;2;1
15/01/2017;84;3.915625;1.469;2.35;3.231;4.848;6.466;2017;2;1
15/01/2017;93;2.975;2.281;3.424;4.567;7.198;9.828;2017;2;1
22/01/2017;11;2.8375;0.788;2.135;3.483;6.235;8.988;2017;3;1
22/01/2017;24;3.04375;0.906;2.099;3.292;5.793;8.294;2017;3;1
22/01/2017;27;1.5625;0.825;2.006;3.186;5.449;7.713;2017;3;1
22/01/2017;28;2.491666667;1.013;2.888;4.764;7.759;10.753;2017;3;1
22/01/2017;32;3.15625;1.219;2.786;4.353;8.026;11.7;2017;3;1
22/01/2017;44;2.2325;1.078;2.212;3.347;6.505;9.663;2017;3;1
22/01/2017;52;2.8375;1.65;2.535;3.419;6.06;8.7;2017;3;1
22/01/2017;53;2.95;2.188;3.737;5.286;8.166;11.047;2017;3;1
22/01/2017;75;2.4075;1.672;2.716;3.76;6.325;8.89;2017;3;1
22/01/2017;76;2.210714286;1.345;2.467;3.59;5.958;8.325;2017;3;1
22/01/2017;84;1.5625;1.469;2.35;3.231;4.848;6.466;2017;3;1
22/01/2017;93;7.16875;2.281;3.424;4.567;7.198;9.828;2017;3;1
29/01/2017;11;3.6;0.788;2.135;3.483;6.235;8.988;2017;4;1
29/01/2017;24;3.43125;0.906;2.099;3.292;5.793;8.294;2017;4;1
29/01/2017;27;3.6625;0.825;2.006;3.186;5.449;7.713;2017;4;1
29/01/2017;28;3.104166667;1.013;2.888;4.764;7.759;10.753;2017;4;1
29/01/2017;32;1.21875;1.219;2.786;4.353;8.026;11.7;2017;4;1
29/01/2017;44;3.925;1.078;2.212;3.347;6.505;9.663;2017;4;1
29/01/2017;52;2.7875;1.65;2.535;3.419;6.06;8.7;2017;4;1
29/01/2017;53;3.346875;2.188;3.737;5.286;8.166;11.047;2017;4;1
29/01/2017;75;2.8475;1.672;2.716;3.76;6.325;8.89;2017;4;1
29/01/2017;76;2.521428571;1.345;2.467;3.59;5.958;8.325;2017;4;1
29/01/2017;84;3.34375;1.469;2.35;3.231;4.848;6.466;2017;4;1
29/01/2017;93;3.809375;2.281;3.424;4.567;7.198;9.828;2017;4;1
05/02/2017;11;3.2625;0.95;2.407;3.864;5.988;8.113;2017;5;2
05/02/2017;24;4.10625;1.419;2.386;3.353;4.858;6.363;2017;5;2
05/02/2017;27;3.5125;1.175;2.195;3.216;5.633;8.05;2017;5;2
05/02/2017;28;3.864516129;2.594;3.912;5.23;7.166;9.103;2017;5;2
05/02/2017;32;3.63125;2.131;3.262;4.392;6.065;7.738;2017;5;2
05/02/2017;44;3.63;0.785;2.098;3.412;4.922;6.433;2017;5;2
05/02/2017;52;3.4375;2.213;2.882;3.551;4.782;6.013;2017;5;2
05/02/2017;53;5.103125;2.419;3.963;5.508;7.716;9.925;2017;5;2
05/02/2017;75;3.884615385;1.755;2.745;3.736;4.945;6.155;2017;5;2
05/02/2017;76;2.317857143;1.738;2.687;3.636;6.171;8.707;2017;5;2
05/02/2017;84;3.03125;1.134;2.192;3.249;4.19;5.131;2017;5;2
05/02/2017;93;2.609375;2.609;3.548;4.486;7.934;11.381;2017;5;2
12/02/2017;11;3.7;0.95;2.407;3.864;5.988;8.113;2017;6;2
12/02/2017;24;2.00625;1.419;2.386;3.353;4.858;6.363;2017;6;2
12/02/2017;27;3.775;1.175;2.195;3.216;5.633;8.05;2017;6;2
12/02/2017;28;3.284375;2.594;3.912;5.23;7.166;9.103;2017;6;2
12/02/2017;32;3.025;2.131;3.262;4.392;6.065;7.738;2017;6;2
12/02/2017;44;3.358974359;0.785;2.098;3.412;4.922;6.433;2017;6;2
12/02/2017;52;3.5125;2.213;2.882;3.551;4.782;6.013;2017;6;2
12/02/2017;53;4.09375;2.419;3.963;5.508;7.716;9.925;2017;6;2
12/02/2017;75;2.895;1.755;2.745;3.736;4.945;6.155;2017;6;2
12/02/2017;76;3.2;1.738;2.687;3.636;6.171;8.707;2017;6;2
12/02/2017;84;3.871875;1.134;2.192;3.249;4.19;5.131;2017;6;2
12/02/2017;93;3.46875;2.609;3.548;4.486;7.934;11.381;2017;6;2
19/02/2017;11;4.9;0.95;2.407;3.864;5.988;8.113;2017;7;2
19/02/2017;24;6.3625;1.419;2.386;3.353;4.858;6.363;2017;7;2
19/02/2017;27;4.0625;1.175;2.195;3.216;5.633;8.05;2017;7;2
19/02/2017;28;7.034375;2.594;3.912;5.23;7.166;9.103;2017;7;2
19/02/2017;32;5.6875;2.131;3.262;4.392;6.065;7.738;2017;7;2
19/02/2017;44;3.965;0.785;2.098;3.412;4.922;6.433;2017;7;2
19/02/2017;52;6;2.213;2.882;3.551;4.782;6.013;2017;7;2
19/02/2017;53;7.609375;2.419;3.963;5.508;7.716;9.925;2017;7;2
19/02/2017;75;6.1425;1.755;2.745;3.736;4.945;6.155;2017;7;2
19/02/2017;76;8.707142857;1.738;2.687;3.636;6.171;8.707;2017;7;2
19/02/2017;84;5.115625;1.134;2.192;3.249;4.19;5.131;2017;7;2
19/02/2017;93;11.38125;2.609;3.548;4.486;7.934;11.381;2017;7;2
26/02/2017;11;3.2;0.95;2.407;3.864;5.988;8.113;2017;8;2
26/02/2017;24;2.875;1.419;2.386;3.353;4.858;6.363;2017;8;2
26/02/2017;27;2.4375;1.175;2.195;3.216;5.633;8.05;2017;8;2
26/02/2017;28;4.81875;2.594;3.912;5.23;7.166;9.103;2017;8;2
26/02/2017;32;5.50625;2.131;3.262;4.392;6.065;7.738;2017;8;2
26/02/2017;44;3.605;0.785;2.098;3.412;4.922;6.433;2017;8;2
26/02/2017;52;2.65;2.213;2.882;3.551;4.782;6.013;2017;8;2
26/02/2017;53;3.75;2.419;3.963;5.508;7.716;9.925;2017;8;2
26/02/2017;75;2.4275;1.755;2.745;3.736;4.945;6.155;2017;8;2
26/02/2017;76;2.610714286;1.738;2.687;3.636;6.171;8.707;2017;8;2
26/02/2017;84;2.4625;1.134;2.192;3.249;4.19;5.131;2017;8;2
26/02/2017;93;3.425;2.609;3.548;4.486;7.934;11.381;2017;8;2
05/03/2017;11;6.325;0.95;2.672;4.395;6.41;8.425;2017;9;3
05/03/2017;24;6.44375;1.538;2.719;3.901;6.266;8.631;2017;9;3
05/03/2017;27;6.6125;1.45;2.728;4.006;6.178;8.35;2017;9;3
05/03/2017;28;8;1.843;3.459;5.075;7.475;9.875;2017;9;3
05/03/2017;32;7.5875;2.044;3.442;4.841;7.183;9.525;2017;9;3
05/03/2017;44;6.1075;1.11;2.54;3.971;6.392;8.813;2017;9;3
05/03/2017;52;6.6875;1.638;2.782;3.927;6.445;8.963;2017;9;3
05/03/2017;53;8.34375;2.256;3.754;5.251;7.522;9.794;2017;9;3
05/03/2017;75;7.8525;1.978;3.252;4.527;6.768;9.01;2017;9;3
05/03/2017;76;5.128571429;1.698;3.164;4.63;6.241;7.852;2017;9;3
05/03/2017;84;5.765625;1.461;2.749;4.036;5.888;7.741;2017;9;3
05/03/2017;93;5.590625;2.575;4.165;5.754;7.551;9.348;2017;9;3
12/03/2017;11;3.7125;0.95;2.672;4.395;6.41;8.425;2017;10;3
12/03/2017;24;3.48125;1.538;2.719;3.901;6.266;8.631;2017;10;3
12/03/2017;27;2.55;1.45;2.728;4.006;6.178;8.35;2017;10;3
12/03/2017;28;4.7125;1.843;3.459;5.075;7.475;9.875;2017;10;3
12/03/2017;32;3.6875;2.044;3.442;4.841;7.183;9.525;2017;10;3
12/03/2017;44;4.16;1.11;2.54;3.971;6.392;8.813;2017;10;3
12/03/2017;52;2.7;1.638;2.782;3.927;6.445;8.963;2017;10;3
12/03/2017;53;4.659375;2.256;3.754;5.251;7.522;9.794;2017;10;3
12/03/2017;75;4.275;1.978;3.252;4.527;6.768;9.01;2017;10;3
12/03/2017;76;6.257142857;1.698;3.164;4.63;6.241;7.852;2017;10;3
12/03/2017;84;3.7125;1.461;2.749;4.036;5.888;7.741;2017;10;3
12/03/2017;93;8.14375;2.575;4.165;5.754;7.551;9.348;2017;10;3
19/03/2017;11;2.7375;0.95;2.672;4.395;6.41;8.425;2017;11;3
19/03/2017;24;1.5375;1.538;2.719;3.901;6.266;8.631;2017;11;3
19/03/2017;27;3.625;1.45;2.728;4.006;6.178;8.35;2017;11;3
19/03/2017;28;2.8;1.843;3.459;5.075;7.475;9.875;2017;11;3
19/03/2017;32;3.2125;2.044;3.442;4.841;7.183;9.525;2017;11;3
19/03/2017;44;1.515;1.11;2.54;3.971;6.392;8.813;2017;11;3
19/03/2017;52;2.6;1.638;2.782;3.927;6.445;8.963;2017;11;3
19/03/2017;53;2.75;2.256;3.754;5.251;7.522;9.794;2017;11;3
19/03/2017;75;3.19;1.978;3.252;4.527;6.768;9.01;2017;11;3
19/03/2017;76;3.019642857;1.698;3.164;4.63;6.241;7.852;2017;11;3
19/03/2017;84;3.459375;1.461;2.749;4.036;5.888;7.741;2017;11;3
19/03/2017;93;2.71875;2.575;4.165;5.754;7.551;9.348;2017;11;3
26/03/2017;11;2.95;0.95;2.672;4.395;6.41;8.425;2017;12;3
26/03/2017;24;1.93125;1.538;2.719;3.901;6.266;8.631;2017;12;3
26/03/2017;27;2.55;1.45;2.728;4.006;6.178;8.35;2017;12;3
26/03/2017;28;4.11875;1.843;3.459;5.075;7.475;9.875;2017;12;3
26/03/2017;32;5.425;2.044;3.442;4.841;7.183;9.525;2017;12;3
26/03/2017;44;3.255;1.11;2.54;3.971;6.392;8.813;2017;12;3
26/03/2017;52;2.1875;1.638;2.782;3.927;6.445;8.963;2017;12;3
26/03/2017;53;3.684375;2.256;3.754;5.251;7.522;9.794;2017;12;3
26/03/2017;75;3.0175;1.978;3.252;4.527;6.768;9.01;2017;12;3
26/03/2017;76;3.1;1.698;3.164;4.63;6.241;7.852;2017;12;3
26/03/2017;84;3.425;1.461;2.749;4.036;5.888;7.741;2017;12;3
26/03/2017;93;5.2625;2.575;4.165;5.754;7.551;9.348;2017;12;3
02/04/2017;11;2.075;1.175;2.107;3.04;3.932;4.825;2017;13;4
02/04/2017;24;3.1375;1.456;2.259;3.062;3.896;4.731;2017;13;4
02/04/2017;27;3;1.75;2.517;3.284;4.167;5.05;2017;13;4
02/04/2017;28;2.948275862;1.897;2.842;3.786;5.063;6.341;2017;13;4
02/04/2017;32;2.54375;1.569;2.506;3.443;4.962;6.481;2017;13;4
02/04/2017;44;1.77;1.743;2.3;2.857;4.341;5.825;2017;13;4
02/04/2017;52;3.425;1.388;2.374;3.36;4.692;6.025;2017;13;4
02/04/2017;53;4.3;2.441;3.377;4.313;5.582;6.85;2017;13;4
02/04/2017;75;3.285;2.048;2.829;3.611;4.78;5.95;2017;13;4
02/04/2017;76;3.6625;1.957;2.881;3.805;4.935;6.065;2017;13;4
02/04/2017;84;3.4875;2.288;2.891;3.494;4.507;5.519;2017;13;4
02/04/2017;93;4.359375;2.509;3.681;4.852;6.474;8.097;2017;13;4
09/04/2017;11;1.9875;1.175;2.107;3.04;3.932;4.825;2017;14;4
09/04/2017;24;2.85;1.456;2.259;3.062;3.896;4.731;2017;14;4
09/04/2017;27;4.4125;1.75;2.517;3.284;4.167;5.05;2017;14;4
09/04/2017;28;2.065625;1.897;2.842;3.786;5.063;6.341;2017;14;4
09/04/2017;32;2.5;1.569;2.506;3.443;4.962;6.481;2017;14;4
09/04/2017;44;1.9475;1.743;2.3;2.857;4.341;5.825;2017;14;4
09/04/2017;52;3.0125;1.388;2.374;3.36;4.692;6.025;2017;14;4
09/04/2017;53;3.021875;2.441;3.377;4.313;5.582;6.85;2017;14;4
09/04/2017;75;3.49;2.048;2.829;3.611;4.78;5.95;2017;14;4
09/04/2017;76;2.382142857;1.957;2.881;3.805;4.935;6.065;2017;14;4
09/04/2017;84;3.340625;2.288;2.891;3.494;4.507;5.519;2017;14;4
09/04/2017;93;2.628125;2.509;3.681;4.852;6.474;8.097;2017;14;4
16/04/2017;11;2.625;1.175;2.107;3.04;3.932;4.825;2017;15;4
16/04/2017;24;1.75;1.456;2.259;3.062;3.896;4.731;2017;15;4
16/04/2017;27;2.5875;1.75;2.517;3.284;4.167;5.05;2017;15;4
16/04/2017;28;2.51875;1.897;2.842;3.786;5.063;6.341;2017;15;4
16/04/2017;32;3.7375;1.569;2.506;3.443;4.962;6.481;2017;15;4
16/04/2017;44;3.294736842;1.743;2.3;2.857;4.341;5.825;2017;15;4
16/04/2017;52;2.0375;1.388;2.374;3.36;4.692;6.025;2017;15;4
16/04/2017;53;2.746875;2.441;3.377;4.313;5.582;6.85;2017;15;4
16/04/2017;75;2.6375;2.048;2.829;3.611;4.78;5.95;2017;15;4
16/04/2017;76;2.444642857;1.957;2.881;3.805;4.935;6.065;2017;15;4
16/04/2017;84;2.525;2.288;2.891;3.494;4.507;5.519;2017;15;4
16/04/2017;93;4.740625;2.509;3.681;4.852;6.474;8.097;2017;15;4
23/04/2017;11;3.2375;1.175;2.107;3.04;3.932;4.825;2017;16;4
23/04/2017;24;4.14375;1.456;2.259;3.062;3.896;4.731;2017;16;4
23/04/2017;27;4.925;1.75;2.517;3.284;4.167;5.05;2017;16;4
23/04/2017;28;2.76875;1.897;2.842;3.786;5.063;6.341;2017;16;4
23/04/2017;32;1.56875;1.569;2.506;3.443;4.962;6.481;2017;16;4
23/04/2017;44;2.52;1.743;2.3;2.857;4.341;5.825;2017;16;4
23/04/2017;52;5.025;1.388;2.374;3.36;4.692;6.025;2017;16;4
23/04/2017;53;5.121875;2.441;3.377;4.313;5.582;6.85;2017;16;4
23/04/2017;75;5.43;2.048;2.829;3.611;4.78;5.95;2017;16;4
23/04/2017;76;3.169642857;1.957;2.881;3.805;4.935;6.065;2017;16;4
23/04/2017;84;4.365625;2.288;2.891;3.494;4.507;5.519;2017;16;4
23/04/2017;93;4.8;2.509;3.681;4.852;6.474;8.097;2017;16;4
30/04/2017;11;2.425;1.175;2.107;3.04;3.932;4.825;2017;17;4
30/04/2017;24;1.93125;1.456;2.259;3.062;3.896;4.731;2017;17;4
30/04/2017;27;2.6625;1.75;2.517;3.284;4.167;5.05;2017;17;4
30/04/2017;28;3.040625;1.897;2.842;3.786;5.063;6.341;2017;17;4
30/04/2017;32;3.08125;1.569;2.506;3.443;4.962;6.481;2017;17;4
30/04/2017;44;2.574358974;1.743;2.3;2.857;4.341;5.825;2017;17;4
30/04/2017;52;1.65;1.388;2.374;3.36;4.692;6.025;2017;17;4
30/04/2017;53;2.85;2.441;3.377;4.313;5.582;6.85;2017;17;4
30/04/2017;75;2.1925;2.048;2.829;3.611;4.78;5.95;2017;17;4
30/04/2017;76;3.923214286;1.957;2.881;3.805;4.935;6.065;2017;17;4
30/04/2017;84;3.896875;2.288;2.891;3.494;4.507;5.519;2017;17;4
30/04/2017;93;7.75;2.509;3.681;4.852;6.474;8.097;2017;17;4
07/05/2017;11;2.3;1.8;2.724;3.647;5.236;6.825;2017;18;5
07/05/2017;24;1.73125;1.731;2.365;2.998;4.44;5.881;2017;18;5
07/05/2017;27;1.65;1.65;2.331;3.011;5.037;7.063;2017;18;5
07/05/2017;28;3.63125;2.228;3.14;4.053;6.211;8.369;2017;18;5
07/05/2017;32;2.65625;1.663;2.884;4.106;6.237;8.369;2017;18;5
07/05/2017;44;2.065;1.678;2.417;3.157;4.215;5.273;2017;18;5
