Date;Code INSEE région;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Production totale (MW);temp;humidite;nebulosite;rafale_periode;vitesse_vent;pluie_3h;pluie_6h;pluie_12h;pluie_24h;year;week
2015-04-05;52;4151;438;0;183;25;5;0;37;3463;688;10.150000000000034;85.375;85.0;7.3625;4.35;1.1999999999999995;2.6;5.5;5.5;2015;14
2015-04-05;53;3343;0;0;172;10;4;-2;36;3122;220;10.725000000000025;84.9375;96.40625;9.828125;5.515625;0.2;0.8;2.4000000000000004;6.1000000000000005;2015;14
2015-04-05;75;6575;55;4583;139;188;741;0;158;711;5864;8.890000000000024;82.75;89.125;5.7775;3.3125;1.5;3.0;5.199999999999999;6.6;2015;14
2015-04-05;76;5026;-3;2606;479;283;2094;0;77;-510;5536;9.517857142857167;66.55357142857143;75.35714285714286;6.825;3.8964285714285714;-0.1;-0.1;-0.1;6.2;2015;14
2015-04-05;84;9646;529;9649;138;91;5573;-3;88;-6418;16065;8.262500000000019;67.03125;62.421875;8.425;3.4;-0.8;-0.8;-0.8;-1.5;2015;14
2015-04-05;93;4978;605;0;42;253;1255;0;76;2747;2231;11.843750000000025;47.15625;51.328125;8.784375;7.809375;0.0;0.0;0.0;0.0;2015;14
2015-04-12;11;10519;769;0;3;18;5;0;99;9625;894;9.675000000000018;54.625;26.875;5.0875;2.65;0.0;0.0;0.0;0.0;2015;15
2015-04-12;24;2668;0;9267;210;55;52;0;40;-6957;9624;9.56875000000002;52.8125;2.5;7.9875;4.73125;0.0;0.0;0.0;0.0;2015;15
2015-04-12;27;3241;64;0;115;61;238;0;14;2748;492;7.375000000000021;51.5;90.0;7.8125;5.05;0.0;0.0;0.0;0.0;2015;15
2015-04-12;28;4081;759;9087;29;25;20;0;55;-5894;9975;9.259375000000023;70.8125;65.234375;5.984375;3.7;0.2;0.4;0.8;0.8;2015;15
2015-04-12;32;7174;996;3472;59;29;2;0;87;2529;4645;7.968750000000025;73.0625;56.15625;3.7;1.98125;0.2;0.4;0.5;0.5;2015;15
2015-04-12;44;6465;1190;6082;182;151;1576;0;75;-2790;9256;6.280000000000023;60.975;65.6875;5.9825;2.045;0.0;0.0;0.0;0.0;2015;15
2015-04-12;52;4055;443;0;201;88;5;0;36;3283;773;11.737500000000018;53.125;5.0;9.5875;6.025;0.0;0.0;0.0;0.0;2015;15
2015-04-12;53;3213;0;0;103;36;34;-1;30;3012;202;10.450000000000015;69.65625;40.15625;9.2875;5.646875;0.0;0.0;0.0;0.0;2015;15
2015-04-12;75;6151;55;4552;278;413;847;0;148;-141;6293;11.432500000000022;43.75;21.625;9.3425;5.05;0.0;0.0;0.0;0.0;2015;15
2015-04-12;76;4898;-5;2604;113;351;1842;0;68;-74;4973;10.369642857142882;50.625;70.0;7.328571428571429;3.5875;0.0;0.0;0.0;0.0;2015;15
2015-04-12;84;9700;439;11498;88;198;5054;-3;77;-7651;17351;7.390625000000021;47.28125;19.921875;8.353125;3.0343750000000003;0.0;0.0;0.0;0.0;2015;15
2015-04-12;93;5214;638;0;7;249;981;0;62;3277;1937;10.187500000000025;52.09375;55.234375;6.1375;3.390625;0.0;0.0;0.0;0.0;2015;15
2015-04-19;11;9029;218;0;0;19;8;0;98;8685;343;13.62500000000002;67.625;31.25;3.3375;1.175;0.0;0.0;0.0;0.0;2015;16
2015-04-19;24;2168;0;8217;11;59;31;0;45;-6194;8363;14.77500000000002;62.8125;7.8125;4.2375;2.40625;0.0;0.0;0.0;0.0;2015;16
2015-04-19;27;2683;28;0;15;60;94;0;12;2474;209;14.200000000000031;64.25;90.0;4.325;2.3125;0.0;0.0;0.0;0.0;2015;16
2015-04-19;28;3464;622;7694;2;24;20;0;41;-4940;8403;11.281250000000025;78.21875;63.359375;3.55625;1.896875;0.4;0.8;1.6;2.6;2015;16
2015-04-19;32;6257;462;3524;9;25;2;0;66;2168;4088;11.600000000000026;73.8125;77.5;4.26875;2.225;0.0;0.0;0.0;0.4;2015;16
2015-04-19;44;5393;1620;6054;16;126;1515;0;72;-4010;9403;12.367500000000025;68.45;80.8125;5.8475;2.02;-0.1;-0.2;-0.4;-0.8;2015;16
2015-04-19;52;3409;447;0;61;94;3;0;28;2777;633;15.375000000000028;68.25;5.625;3.875;1.875;0.0;0.0;0.0;0.0;2015;16
2015-04-19;53;2701;0;0;83;43;61;-1;33;2482;219;12.853125000000029;76.46875;51.015625;4.575;2.640625;0.6000000000000001;1.2000000000000002;2.4000000000000004;4.2;2015;16
2015-04-19;75;4856;116;5437;33;414;658;0;131;-1932;6789;16.990000000000027;58.65;23.875;4.665;2.5;0.0;0.0;0.0;0.4;2015;16
2015-04-19;76;4077;-5;2429;5;361;1549;0;61;-325;4400;16.371428571428595;56.035714285714285;69.28571428571429;5.717857142857143;1.957142857142857;0.0;0.0;0.0;0.0;2015;16
2015-04-19;84;7826;484;10256;9;194;4044;-4;85;-7243;15068;14.959375000000025;60.375;28.75;6.7375;2.428125;0.0;0.0;0.0;0.0;2015;16
2015-04-19;93;4449;1120;0;0;276;1109;0;66;1879;2571;15.418750000000028;60.875;46.25;6.6781250000000005;3.625;0.4;0.8;1.6;2.8000000000000003;2015;16
2015-04-26;11;8386;-9;0;2;41;8;0;117;8226;159;14.21250000000002;46.5;13.75;7.025;4.35;0.0;0.0;0.0;0.0;2015;17
2015-04-26;24;2137;0;8210;40;142;14;0;35;-6303;8441;14.468750000000032;60.0625;50.9375;5.45625;2.775;0.0;0.0;0.0;0.0;2015;17
2015-04-26;27;2668;30;0;14;128;115;0;11;2370;298;13.187500000000028;58.625;95.625;5.525;3.5125;0.0;0.0;0.0;0.0;2015;17
2015-04-26;28;3350;545;7773;44;73;15;0;30;-5131;8480;11.190000000000028;68.33333333333333;40.5;7.473333333333333;4.569999999999999;0.0;0.0;0.0;0.0;2015;17
2015-04-26;32;6181;370;1752;216;81;2;0;97;3663;2518;11.931250000000029;60.125;37.96875;7.48125;4.39375;0.0;0.0;0.0;0.0;2015;17
2015-04-26;44;5551;1252;7789;293;311;1275;0;72;-5441;10992;12.17250000000002;51.575;61.125;5.4;2.76;0.0;0.0;0.0;0.0;2015;17
2015-04-26;52;3249;18;0;7;180;3;0;31;3011;239;13.350000000000025;63.5;22.5;5.45;2.7375;0.0;0.0;0.0;0.0;2015;17
2015-04-26;53;2614;0;0;46;109;80;-1;37;2343;271;11.275000000000023;75.5625;35.234375;7.20625;4.2015625;0.2;0.4;0.8;1.2000000000000002;2015;17
2015-04-26;75;5039;54;3790;1;613;536;0;110;-65;5104;13.690000000000024;74.725;68.1625;3.845;2.0475000000000003;0.2;0.8;2.4;8.6;2015;17
2015-04-26;76;4203;-3;2572;76;567;1882;-20;59;-930;5133;13.41607142857145;76.17857142857143;76.07142857142857;5.741071428571429;2.2625;23.1;58.1;144.4;549.2;2015;17
2015-04-26;84;7868;454;10163;9;336;4291;-3;67;-7450;15317;13.171875000000025;68.15625;60.625;4.9421875;2.421875;-0.2;-0.4;12.8;68.3;2015;17
2015-04-26;93;4760;1110;0;1;431;1072;0;53;2093;2667;13.234375000000025;66.875;71.25;6.321875;3.575;0.5;1.1;15.1;76.2;2015;17
2015-05-03;11;9403;-14;0;10;10;6;0;115;9275;127;9.312500000000014;93.875;93.75;5.4125;3.1375;23.4;40.7;63.3;72.7;2015;18
2015-05-03;24;2327;0;8138;386;54;7;0;48;-6305;8633;10.28125000000002;83.875;91.71875;5.98125;3.29375;19.5;31.4;48.0;49.0;2015;18
2015-05-03;27;2630;27;0;139;95;181;0;14;2173;456;10.900000000000029;70.875;96.25;4.9;2.55;2.6;3.0;3.0;3.0;2015;18
2015-05-03;28;3640;685;7604;12;24;17;0;41;-4743;8383;9.58709677419357;84.2258064516129;93.46774193548389;4.958064516129032;2.729032258064516;26.3;37.8;95.6;145.8;2015;18
2015-05-03;32;6625;887;3064;303;50;2;0;98;2221;4404;9.356250000000015;72.25;62.5;6.825;3.78125;2.0;7.2;20.1;41.4;2015;18
2015-05-03;44;5963;539;9646;1064;134;1492;0;75;-6987;12950;10.552500000000023;75.6;94.3125;6.42;3.64;18.5;31.7;39.7;42.7;2015;18
2015-05-03;52;3713;415;0;142;53;3;0;33;3067;646;11.700000000000015;91.375;97.5;5.6625;3.0125;20.6;35.400000000000006;49.1;50.1;2015;18
2015-05-03;53;3075;0;0;11;39;124;-1;36;2865;209;10.487500000000026;88.0;98.046875;6.353125;3.940625;43.7;83.9;172.9;270.8;2015;18
2015-05-03;75;5163;52;3226;118;849;611;0;143;163;4999;12.187500000000025;76.675;90.0625;7.4575;4.5125;22.2;28.9;30.1;30.1;2015;18
2015-05-03;76;4214;-5;2427;37;858;1821;-20;73;-978;5191;14.098214285714311;65.66071428571429;80.66964285714286;5.994642857142857;2.232142857142857;0.0;0.0;-0.1;-0.5;2015;18
2015-05-03;84;7985;75;10322;74;428;4978;-3;97;-7985;15971;12.65000000000002;59.84375;78.28125;5.60625;2.6375;-0.2;-0.2;-0.2;-0.2;2015;18
2015-05-03;93;4613;157;0;0;628;1340;0;62;2425;2187;13.925000000000022;64.6875;51.25;6.984375;3.740625;0.4;2.0;12.8;34.0;2015;18
2015-05-10;11;8752;190;0;16;37;0;0;81;8428;324;11.987500000000026;71.0;41.25;10.8;6.0375000000000005;0.9;1.4;1.8;5.0;2015;19
2015-05-10;24;2113;1;6408;651;87;21;0;37;-5093;7205;12.50625000000003;67.375;67.1875;10.2;5.39375;0.7999999999999999;1.7999999999999998;4.2;7.0;2015;19
2015-05-10;27;2451;25;0;158;100;232;0;24;1913;539;12.53750000000003;66.75;100.0;4.475;3.0875;0.2;0.4;0.6000000000000001;0.5;2015;19
2015-05-10;28;3354;268;7577;463;61;8;0;49;-5074;8426;11.04687500000002;77.75;74.453125;14.496875;8.36875;16.9;34.8;62.5;100.0;2015;19
2015-05-10;32;6203;361;3472;1799;56;2;0;102;412;5792;12.34375000000002;62.4375;40.3125;14.8875;8.36875;1.5;2.3000000000000003;5.5;44.6;2015;19
2015-05-10;44;5652;29;9392;1753;262;1552;0;77;-7413;13065;13.130769230769248;68.38461538461539;88.65384615384616;7.084615384615385;4.546153846153847;5.4;10.6;18.6;28.5;2015;19
2015-05-10;52;3440;27;0;461;230;4;0;36;2683;758;12.275000000000013;73.25;51.25;11.175;5.7375;1.0;2.6;14.0;34.1;2015;19
2015-05-10;53;2813;0;0;615;102;142;-1;35;1919;893;11.859375000000016;73.25;71.328125;15.340625;8.621875;9.7;21.9;46.5;98.8;2015;19
2015-05-10;75;4939;13;3193;253;724;697;0;168;-109;5048;13.14000000000002;53.8;71.5625;8.1975;4.675;1.2;1.6;4.2;5.9;2015;19
2015-05-10;76;4202;-4;2422;281;820;2088;-36;67;-1437;5638;15.016071428571454;66.39285714285714;81.51785714285714;6.196428571428571;2.9785714285714286;1.0;2.2;4.6;17.4;2015;19
2015-05-10;84;7604;49;8445;38;369;3917;-7;90;-5298;12901;14.61562500000002;63.5;41.484375;6.3671875;2.946875;0.2;0.3;1.0;3.2;2015;19
2015-05-10;93;4380;164;0;10;610;1247;0;54;2294;2085;18.75937500000002;67.46875;57.03125;7.034375;4.021875;0.0;0.0;0.0;0.0;2015;19
2015-05-17;11;8237;-6;0;0;41;1;0;95;8106;131;17.40000000000002;68.125;90.0;5.725;2.9875;0.0;0.0;0.0;0.0;2015;20
2015-05-17;24;2000;1;7154;170;139;4;0;50;-5519;7518;19.25000000000001;73.125;79.84375;5.24375;2.575;0.0;0.0;0.0;0.0;2015;20
2015-05-17;27;2462;25;0;48;126;194;0;22;2048;415;19.37500000000002;68.75;100.0;4.8;2.675;0.0;0.0;0.0;0.0;2015;20
2015-05-17;28;3219;224;7640;55;73;11;0;61;-4845;8064;13.150000000000023;76.9375;72.515625;5.765625;3.49375;0.0;0.0;0.0;0.0;2015;20
2015-05-17;32;5880;356;3479;401;73;2;0;110;1460;4421;13.581250000000022;72.1875;60.625;7.29375;4.68125;0.0;0.0;0.0;0.0;2015;20
2015-05-17;44;5416;37;9451;545;246;1571;0;76;-6510;11926;19.512820512820536;66.51282051282051;86.66666666666667;6.571794871794872;3.9179487179487182;0.2;0.4;0.8;2.0;2015;20
2015-05-17;52;3166;25;0;23;156;3;0;34;2926;241;15.75000000000002;77.5;66.25;4.65;2.5875;0.2;0.4;0.8;1.2000000000000002;2015;20
2015-05-17;53;2547;1;0;18;98;3;-1;38;2391;157;13.446875000000023;77.8125;77.421875;6.125;3.465625;0.0;0.0;0.0;0.6000000000000001;2015;20
2015-05-17;75;4968;15;3156;21;775;707;0;160;133;4834;18.05250000000003;70.1625;88.575;4.6225000000000005;2.8275;0.6000000000000001;1.2000000000000002;2.4000000000000004;3.2;2015;20
2015-05-17;76;4333;-3;2522;105;799;2406;-36;66;-1526;5859;19.275000000000023;67.5;77.83928571428571;6.408035714285715;2.582142857142857;0.1;0.2;0.4;0.6000000000000001;2015;20
2015-05-17;84;7653;39;9190;64;453;5082;-6;79;-7248;14901;20.68387096774196;48.12903225806452;77.01612903225806;7.490322580645161;3.4451612903225803;0.0;0.0;0.0;0.0;2015;20
2015-05-17;93;4499;156;0;1;606;1160;0;71;2505;1994;18.015625000000025;70.0;54.921875;5.659375;2.384375;0.2;0.4;0.8;1.4;2015;20
2015-05-24;11;9151;-8;0;1;25;7;0;87;9039;112;10.362500000000026;68.75;33.75;6.225;3.475;1.4;3.8;10.8;25.2;2015;21
2015-05-24;24;2199;1;7313;90;116;13;0;54;-5389;7587;9.23125000000002;78.0;71.09375;6.33125;2.76875;4.8;10.6;22.6;31.8;2015;21
2015-05-24;27;2672;50;0;46;93;60;0;25;2399;274;10.200000000000015;68.375;94.375;7.925;3.025;1.5;3.1;5.8;8.0;2015;21
2015-05-24;28;3530;213;7688;80;65;19;0;57;-4592;8122;9.978125000000022;73.40625;59.140625;7.590625;4.603125;6.0;13.8;31.1;69.7;2015;21
2015-05-24;32;6328;361;3774;315;66;2;0;98;1712;4616;10.200000000000015;72.0625;64.53125;7.50625;4.45;3.9;7.8;15.8;61.2;2015;21
2015-05-24;44;5736;42;9689;340;235;1185;0;68;-5822;11559;10.122500000000022;72.5;93.1875;6.665000000000001;3.225;10.9;22.9;35.3;44.8;2015;21
2015-05-24;52;3273;1;0;54;198;2;0;29;2988;284;10.637500000000031;70.875;43.125;5.1875;2.525;0.2;2.4;6.4;14.4;2015;21
2015-05-24;53;2721;0;0;134;80;5;-1;35;2467;253;10.750000000000025;69.46875;70.390625;9.14375;4.825;4.1000000000000005;8.9;23.4;75.4;2015;21
2015-05-24;75;4958;13;3186;30;727;452;0;133;417;4541;10.910000000000023;75.225;72.5625;7.479999999999999;4.225;13.6;26.8;51.2;81.5;2015;21
2015-05-24;76;4231;-3;2573;562;641;2287;-23;55;-1860;6092;11.53750000000002;69.67857142857143;81.74107142857143;8.292857142857143;5.6375;24.6;44.4;70.8;207.0;2015;21
2015-05-24;84;8024;37;10305;121;272;5060;-6;84;-7848;15873;10.740625000000028;58.4375;74.375;8.75625;4.215625;0.0;2.775557561562892e-17;-0.4;3.5;2015;21
2015-05-24;93;4264;155;0;30;626;1357;0;68;2029;2236;16.031250000000025;47.25;60.15625;10.5875;8.753125;0.0;0.0;0.2;1.0;2015;21
2015-05-31;11;8350;-6;0;2;31;6;0;103;8213;136;15.46250000000002;67.75;71.875;5.875;3.2875;0.0;0.0;0.0;0.0;2015;22
2015-05-31;24;2075;1;8997;94;116;3;0;53;-7188;9264;15.881250000000025;67.8125;60.78125;4.75625;2.2875;0.0;0.0;0.0;0.0;2015;22
2015-05-31;27;2564;25;0;46;120;37;0;21;2314;249;15.62500000000002;60.75;84.375;4.475;2.2;0.0;0.0;0.0;0.0;2015;22
2015-05-31;28;3216;231;6261;120;38;13;0;57;-3503;6720;13.184375000000024;77.65625;89.0625;7.88125;4.621875;0.1;0.4;1.0;1.1;2015;22
2015-05-31;32;6138;183;4425;748;40;2;0;95;645;5493;13.70625000000003;68.125;84.84375;9.78125;5.99375;-0.1;-0.1;-0.1;-0.1;2015;22
2015-05-31;44;5559;37;9411;802;271;1202;0;76;-6239;11799;14.89250000000003;64.825;82.375;5.8975;3.1725000000000003;1.0;1.2000000000000002;1.6;2.0;2015;22
2015-05-31;52;3147;-4;0;16;168;2;0;38;2928;220;13.77500000000002;83.375;58.125;4.3125;2.25;0.0;0.0;0.0;0.0;2015;22
2015-05-31;53;2599;1;0;33;62;1;-1;37;2467;133;13.440625000000017;79.15625;85.328125;7.028125;3.946875;0.4;1.0;2.2;3.9;2015;22
2015-05-31;75;5014;49;3234;11;1000;366;0;157;196;4817;16.170000000000023;67.85;41.875;4.967499999999999;2.56;0.0;0.0;0.0;0.0;2015;22
2015-05-31;76;4296;-2;2404;64;914;1565;-6;66;-708;5005;17.700000000000024;54.767857142857146;68.03571428571429;5.294642857142857;2.444642857142857;0.0;0.0;0.0;0.0;2015;22
2015-05-31;84;7847;50;10629;14;486;3199;-6;84;-6609;14456;16.743750000000027;49.65625;42.5;4.9546875;2.06875;0.0;0.0;0.0;0.0;2015;22
2015-05-31;93;4309;193;0;1;644;1089;0;69;2314;1996;17.900000000000027;57.625;49.765625;6.75;3.575;0.0;0.0;0.0;0.0;2015;22
2015-06-07;11;8661;236;0;2;43;11;0;100;8268;392;23.93750000000001;62.625;29.6875;6.9875;3.5125;0.0;0.0;0.0;0.0;2015;23
2015-06-07;24;2255;1;8981;111;150;1;0;43;-7031;9287;25.412500000000023;57.6875;26.40625;6.3;3.1625;0.8;1.6;1.6;1.6;2015;23
2015-06-07;27;2614;94;0;13;133;29;0;18;2327;287;25.62500000000001;56.5;100.0;4.6375;2.625;0.0;0.0;0.0;0.0;2015;23
2015-06-07;28;3259;411;6456;62;59;14;0;50;-3793;7052;18.190625000000026;76.8125;69.0625;7.20625;4.25625;1.6;3.1;5.0;3.5;2015;23
2015-06-07;32;6006;344;4503;146;85;2;0;84;842;5164;19.44375000000002;69.5625;54.84375;6.83125;3.875;1.0;2.0;2.6;2.8;2015;23
2015-06-07;44;5581;39;8423;71;317;1500;0;58;-4828;10408;24.265000000000025;61.55;56.5625;4.282500000000001;2.2825;0.0;0.0;0.0;0.6000000000000001;2015;23
2015-06-07;52;3243;-2;0;16;236;1;0;35;2956;286;20.237500000000026;73.0;47.8125;5.7625;2.7625;0.0;0.0;0.0;0.0;2015;23
2015-06-07;53;2566;1;0;22;84;102;-1;28;2330;236;15.243750000000022;79.46875;76.5625;7.55;4.275;0.3;0.6000000000000001;1.0;2.0;2015;23
2015-06-07;75;5267;16;3226;51;1037;274;0;177;485;4781;22.995000000000022;64.375;40.0625;7.225;4.065;0.0;0.0;0.0;0.0;2015;23
2015-06-07;76;4440;-4;2364;149;887;1887;0;39;-882;5322;23.74074074074076;54.75925925925926;63.56481481481482;6.203703703703703;2.814814814814815;-0.1;-0.2;-0.2;0.2;2015;23
2015-06-07;84;8208;93;10375;78;458;5608;-7;81;-8478;16686;25.231250000000024;46.25;60.859375;6.64375;3.0375;-0.1;-0.1;-0.1;-0.1;2015;23
2015-06-07;93;4747;502;0;0;537;1517;0;81;2110;2637;23.45937500000003;55.71875;49.375;5.90625;2.784375;0.3;0.6000000000000001;0.7000000000000001;0.5;2015;23
2015-06-14;11;8464;284;0;1;41;9;0;96;8032;431;22.400000000000038;60.375;53.75;7.225;3.9;0.0;0.0;0.0;0.0;2015;24
2015-06-14;24;2188;1;10204;52;143;1;0;36;-8250;10437;21.83125000000001;69.1875;64.0625;5.45625;3.01875;4.9;9.7;12.9;34.6;2015;24
2015-06-14;27;2573;25;0;22;128;68;0;20;2309;263;22.56250000000003;59.125;100.0;4.675;2.525;0.0;0.0;0.0;0.0;2015;24
2015-06-14;28;3224;425;6346;95;79;13;0;48;-3781;7006;18.99062500000002;72.40625;78.75;8.625;5.2;21.4;21.9;21.6;21.3;2015;24
2015-06-14;32;6037;276;4559;417;91;1;0;106;585;5450;19.97500000000003;56.6875;48.125;8.4375;5.0;0.0;0.0;0.0;0.0;2015;24
2015-06-14;44;5509;516;8233;129;322;1490;0;68;-5248;10758;20.357500000000023;68.5375;82.4375;4.57;2.09;0.0;0.0;0.0;0.0;2015;24
2015-06-14;52;3230;40;0;28;150;1;0;36;2975;255;19.86250000000001;77.0;79.375;5.475;2.8;0.0;0.2;0.2;0.2;2015;24
2015-06-14;53;2552;1;0;5;64;0;-1;36;2448;105;16.850000000000023;85.625;94.0625;6.21875;3.50625;18.9;37.9;49.4;68.8;2015;24
2015-06-14;75;5088;61;3248;9;544;348;0;170;708;4380;19.930000000000028;78.85;81.9375;5.19;2.7375;28.1;46.9;50.7;216.8;2015;24
2015-06-14;76;4349;-5;2442;357;736;1713;0;51;-944;5294;21.0727272727273;74.63636363636364;78.5;7.761818181818183;3.8036363636363633;15.2;24.9;52.7;133.1;2015;24
2015-06-14;84;8020;65;10396;83;447;5423;-7;69;-8455;16476;22.225000000000023;60.09375;70.46875;6.7125;3.025;0.4;6.9;31.6;94.6;2015;24
2015-06-14;93;4741;151;0;6;600;1180;0;65;2739;2002;23.25000000000002;58.03125;46.25;7.95625;4.728125;0.2;0.3;0.5;72.9;2015;24
2015-06-21;11;8359;163;0;0;13;9;0;97;8077;282;18.425000000000026;75.875;96.25;7.7375;4.5125;-0.2;-0.3;-0.4;-0.4;2015;25
2015-06-21;24;2124;7;7103;134;85;20;0;48;-5273;7397;17.743750000000027;81.9375;77.96875;5.7125;2.9375;2.5;4.3;4.3;4.3;2015;25
2015-06-21;27;2666;26;0;43;68;41;0;17;2471;195;17.362500000000026;73.875;96.875;4.9125;2.5;0.7000000000000001;0.7000000000000001;0.7000000000000001;0.7000000000000001;2015;25
2015-06-21;28;3210;361;6158;81;19;17;0;45;-3470;6681;15.828125000000028;86.125;89.1875;7.86875;4.659375;1.5;3.4;7.2;8.5;2015;25
2015-06-21;32;6009;260;2634;104;33;1;0;109;2868;3141;15.737500000000026;77.4375;93.75;7.8875;4.5125;7.8;15.8;31.8;47.7;2015;25
2015-06-21;44;5599;37;9281;529;77;1582;0;60;-5967;11566;16.220000000000024;82.5;92.75;5.6775;3.2575000000000003;12.7;23.6;35.7;36.3;2015;25
2015-06-21;52;3110;44;0;33;184;0;0;36;2811;297;17.262500000000017;84.125;55.0;4.85;2.375;-0.1;-0.1;-0.1;-0.1;2015;25
2015-06-21;53;2474;112;0;98;43;7;-1;37;2178;296;15.900000000000022;86.5;82.53125;7.921875;4.453125;1.0;2.1;4.5;7.5;2015;25
2015-06-21;75;4970;72;3276;19;843;570;0;163;27;4943;17.93750000000002;78.125;58.5625;5.657500000000001;3.1475;0.7;1.0;1.0;1.0;2015;25
2015-06-21;76;4087;-3;2523;597;839;2008;0;64;-1941;6028;20.162500000000023;61.85714285714285;78.03571428571429;7.105357142857143;5.0625;0.0;0.0;0.0;0.4;2015;25
2015-06-21;84;7923;65;10547;125;359;5322;-7;76;-8564;16487;18.981250000000028;62.15625;69.375;8.66875;3.978125;-0.2;-0.3;-0.3;-0.3;2015;25
2015-06-21;93;4663;439;0;35;583;1722;0;76;1809;2855;21.96875000000002;60.53125;50.859375;5.70625;3.309375;0.2;0.4;0.8;1.2000000000000002;2015;25
2015-06-28;11;8323;146;0;1;41;5;0;93;8037;286;24.425000000000026;48.25;68.75;5.4;3.0375;0.0;0.0;0.0;0.0;2015;26
2015-06-28;24;2217;1;8441;54;117;1;0;44;-6441;8658;23.368750000000023;51.5;79.21875;4.4125;2.225;0.0;0.0;0.0;0.0;2015;26
2015-06-28;27;2558;25;0;2;129;70;0;19;2313;245;22.037500000000016;49.75;90.625;3.475;1.65;0.0;0.0;0.0;0.0;2015;26
2015-06-28;28;3097;256;6267;78;65;9;0;46;-3624;6721;19.08750000000002;69.9375;83.671875;6.140625;3.4125;-0.1;-0.1;0.0;0.0;2015;26
2015-06-28;32;5902;262;4505;287;69;1;0;104;673;5228;20.00625000000003;65.25;87.96875;4.7125;2.75;0.0;0.0;0.0;0.0;2015;26
2015-06-28;44;5482;34;10494;41;299;1636;0;64;-7086;12568;21.142500000000023;58.6;80.375;3.9275;2.1225;0.1;0.2;0.4;0.4;2015;26
2015-06-28;52;3152;21;0;63;255;0;0;36;2777;375;20.275000000000013;66.125;60.625;5.4625;2.7875;0.0;0.0;0.0;0.0;2015;26
2015-06-28;53;2548;1;0;207;87;0;-1;36;2218;330;18.200000000000024;76.40625;85.703125;6.975;3.971875;1.4;2.1;2.5;2.9000000000000004;2015;26
2015-06-28;75;5216;14;3185;13;1088;340;0;168;408;4808;22.437500000000018;59.275;65.1875;4.755;2.5425;0.0;0.0;0.0;0.0;2015;26
2015-06-28;76;4756;-4;2499;23;882;1709;0;81;-435;5190;23.99285714285717;50.125;67.76785714285714;5.3875;2.5160714285714287;0.0;0.0;0.0;0.0;2015;26
2015-06-28;84;7999;54;10506;25;456;5450;-7;92;-8575;16576;21.918750000000024;48.75;75.078125;4.3125;2.184375;0.0;0.0;0.0;0.0;2015;26
2015-06-28;93;4764;149;0;2;627;1452;0;71;2464;2301;22.690625000000026;53.40625;55.15625;6.571875;2.9875;0.0;0.0;0.0;0.0;2015;26
2015-07-05;11;9054;734;0;3;45;6;0;84;8183;872;29.825000000000017;41.875;14.375;5.6875;2.8000000000000003;0.0;0.0;0.0;0.0;2015;27
2015-07-05;24;2333;1;7427;86;137;0;0;39;-5357;7690;28.362500000000026;47.75;37.5;6.175;3.275;0.0;0.0;0.0;0.0;2015;27
2015-07-05;27;2660;25;0;14;133;25;0;18;2446;215;27.075000000000024;46.75;90.0;5.6125;3.025;0.0;0.0;0.0;0.0;2015;27
2015-07-05;28;3190;277;5281;57;69;12;0;43;-2550;5739;24.71875000000002;60.8125;64.765625;8.0515625;4.625;-0.1;-0.2;-0.4;-0.4;2015;27
2015-07-05;32;6057;161;4520;312;88;1;0;77;899;5159;27.006250000000023;48.125;53.4375;6.8625;3.875;0.0;0.0;0.0;0.0;2015;27
2015-07-05;44;5723;760;10588;157;322;1475;0;51;-7630;13353;26.482500000000027;53.475;55.375;4.7675;2.3975;0.0;0.0;0.0;0.0;2015;27
2015-07-05;52;3274;21;0;207;181;0;0;24;2841;433;22.300000000000026;74.25;70.625;8.0;4.125;0.6;1.2;1.7999999999999998;3.0;2015;27
2015-07-05;53;2648;200;0;184;95;0;-1;32;2138;510;19.875000000000025;81.0;82.625;6.64375;3.3625;5.0;10.0;20.0;27.0;2015;27
2015-07-05;75;5634;13;3200;123;990;299;0;144;866;4769;25.857500000000023;63.025;62.5625;7.229999999999999;3.8275;0.0;0.1;0.3;0.5;2015;27
2015-07-05;76;4830;-2;2297;423;861;1514;0;78;-340;5171;25.228571428571453;62.267857142857146;69.48214285714286;8.325;4.069642857142857;0.8;1.6;3.2;4.800000000000001;2015;27
2015-07-05;84;8530;396;10030;49;448;4328;-15;78;-6783;15314;26.759375000000023;44.1875;49.0625;6.375;3.95625;0.0;0.0;0.0;0.0;2015;27
2015-07-05;93;5036;1095;0;6;609;924;0;61;2340;2695;25.056250000000027;62.3125;46.71875;5.9875;2.909375;0.2;0.4;0.8;1.6;2015;27
2015-07-12;11;8441;661;0;6;27;2;0;96;7649;792;22.56250000000003;56.875;57.5;6.8375;3.5875;2.4;2.4;2.4;2.4;2015;28
2015-07-12;24;2293;1;7660;227;89;0;0;49;-5732;8026;22.518750000000026;60.25;53.75;7.10625;3.4375;-0.3;-0.4;-0.6000000000000001;-0.7000000000000001;2015;28
2015-07-12;27;2679;16;0;19;129;22;0;20;2474;206;27.925000000000026;46.5;100.0;7.3;3.4375;0.0;0.0;0.0;0.0;2015;28
